0,000869	-0,0131
0,001738	-0,0159
0,002607	-0,0174
0,003476	-0,0140
0,004345	-0,0134
0,005214	-0,0122
0,006083	-0,0128
0,006952	-0,0119
0,007821	-0,0125
0,008690	-0,0125
0,009559	-0,0116
0,010428	-0,0125
0,011297	-0,0131
0,012166	-0,0131
0,013035	-0,0177
0,013904	-0,0131
0,014773	-0,0104
0,015642	-0,0110
0,016511	-0,3064
0,017380	-0,6259
0,018249	-0,9552
0,019118	-1,2781
0,019987	-1,5171
0,020856	-1,6633
0,021725	-1,7066
0,022594	-1,6334
0,023463	-1,4481
0,024332	-1,1771
0,025201	-0,8194
0,026070	-0,4193
0,026939	-0,0116
0,027808	0,3790
0,028677	0,7450
0,029546	1,0446
0,030415	1,2452
0,031284	1,3425
0,032153	1,3465
0,033022	1,2555
0,033891	1,0642
0,034760	0,7813
0,035629	0,4285
0,036498	0,0418
0,037367	-0,3442
0,038236	-0,7154
0,039105	-1,0596
0,039974	-1,3218
0,040843	-1,4853
0,041712	-1,5445
0,042581	-1,4985
0,043450	-1,3392
0,044319	-1,0791
0,045188	-0,7395
0,046057	-0,3613
0,046926	0,0293
0,047795	0,4038
0,048664	0,7566
0,049533	1,0541
0,050402	1,2613
0,051271	1,3654
0,052140	1,3645
0,053009	1,2568
0,053878	1,0407
0,054747	0,7495
0,055616	0,3977
0,056485	0,0134
0,057354	-0,3735
0,058223	-0,7392
0,059092	-1,0688
0,059961	-1,3160
0,060830	-1,4652
0,061699	-1,5165
0,062568	-1,4716
0,063437	-1,3150
0,064306	-1,0617
0,065175	-0,7300
0,066044	-0,3598
0,066913	0,0220
0,067782	0,3909
0,068651	0,7382
0,069520	1,0242
0,070389	1,2183
0,071258	1,3120
0,072127	1,3010
0,072996	1,1884
0,073865	0,9934
0,074734	0,7132
0,075603	0,3629
0,076472	-0,0192
0,077341	-0,3958
0,078210	-0,7428
0,079079	-1,0483
0,079948	-1,2720
0,080817	-1,4042
0,081686	-1,4457
0,082555	-1,3892
0,083424	-1,2378
0,084293	-1,0007
0,085162	-0,6876
0,086031	-0,3195
0,086900	0,0632
0,087769	0,4279
0,088638	0,7529
0,089507	1,0050
0,090376	1,1679
0,091245	1,2568
0,092114	1,2494
0,092983	1,1332
0,093852	0,9207
0,094721	0,6308
0,095590	0,2765
0,096459	-0,1071
0,097328	-0,4920
0,098197	-0,8457
0,099066	-1,1567
0,099935	-1,3813
0,100804	-1,5027
0,101673	-1,5293
0,102542	-1,4496
0,103411	-1,2717
0,104280	-1,0108
0,105149	-0,6830
0,106018	-0,3070
0,106887	0,0818
0,107756	0,4431
0,108625	0,7703
0,109494	1,0407
0,110363	1,2210
0,111232	1,2998
0,112101	1,2745
0,112970	1,1612
0,113839	0,9696
0,114708	0,7099
0,115577	0,3616
0,116446	-0,0031
0,117315	-0,3650
0,118184	-0,7135
0,119053	-1,0398
0,119922	-1,2989
0,120791	-1,4624
0,121660	-1,5137
0,122529	-1,4808
0,123398	-1,3443
0,124267	-1,0822
0,125136	-0,7343
0,126005	-0,3510
0,126874	0,0464
0,127743	0,4334
0,128612	0,8008
0,129481	1,0978
0,130350	1,2900
0,131219	1,3804
0,132088	1,3898
0,132957	1,2815
0,133826	1,0578
0,134695	0,7535
0,135564	0,4056
0,136433	0,0314
0,137302	-0,3427
0,138171	-0,6735
0,139040	-0,9449
0,139909	-1,1399
0,140778	-1,2607
0,141647	-1,2915
0,142516	-1,2375
0,143385	-1,1185
0,144254	-0,8957
0,145123	-0,5768
0,145992	-0,2075
0,146861	0,1724
0,147730	0,5548
0,148599	0,9281
0,149468	1,2198
0,150337	1,3935
0,151206	1,4710
0,152075	1,4618
0,152944	1,3364
0,153813	1,0956
0,154682	0,7822
0,155551	0,4251
0,156420	0,0360
0,157289	-0,3385
0,158158	-0,6665
0,159027	-0,9482
0,159896	-1,1588
0,160765	-1,2769
0,161634	-1,3077
0,162503	-1,2577
0,163372	-1,1380
0,164241	-0,9030
0,165110	-0,5716
0,165979	-0,1965
0,166848	0,1968
0,167717	0,5835
0,168586	0,9345
0,169455	1,2033
0,170324	1,3709
0,171193	1,4411
0,172062	1,4170
0,172931	1,3071
0,173800	1,1121
0,174669	0,8585
0,175538	0,5243
0,176407	0,1602
0,177276	-0,2121
0,178145	-0,5869
0,179014	-0,9287
0,179883	-1,1679
0,180752	-1,2842
0,181621	-1,3095
0,182490	-1,2192
0,183359	-1,0346
0,184228	-0,8039
0,185097	-0,5060
0,185966	-0,1685
0,186835	0,1672
0,187704	0,4968
0,188573	0,8383
0,189442	1,1466
0,190311	1,3300
0,191180	1,4124
0,192049	1,4057
0,192918	1,2540
0,193787	1,0031
0,194656	0,6998
0,195525	0,3571
0,196394	0,0034
0,197263	-0,3394
0,198132	-0,6821
0,199001	-1,0205
0,199870	-1,2796
0,200739	-1,4228
0,201608	-1,4554
0,202477	-1,3654
0,203346	-1,1594
0,204215	-0,9015
0,205084	-0,6021
0,205953	-0,2710
0,206822	0,0662
0,207691	0,4019
0,208560	0,7477
0,209429	1,0578
0,210298	1,2513
0,211167	1,3404
0,212036	1,3166
0,212905	1,1576
0,213774	0,9281
0,214643	0,6650
0,215512	0,3491
0,216381	0,0070
0,217250	-0,3528
0,218119	-0,7300
0,218988	-1,0675
0,219857	-1,2705
0,220726	-1,3630
0,221595	-1,3614
0,222464	-1,2732
0,223333	-1,1298
0,224202	-0,9394
0,225071	-0,6354
0,225940	-0,2704
0,226809	0,1349
0,227678	0,5286
0,228547	0,8475
0,229416	1,0730
0,230285	1,2070
0,231154	1,2671
0,232023	1,2738
0,232892	1,2159
0,233761	1,0126
0,234630	0,6967
0,235499	0,3314
0,236368	-0,0412
0,237237	-0,3732
0,238106	-0,6699
0,238975	-0,9656
0,239844	-1,2253
0,240713	-1,3791
0,241582	-1,4249
0,242451	-1,3340
0,243320	-1,1109
0,244189	-0,8573
0,245058	-0,5701
0,245927	-0,2457
0,246796	0,1056
0,247665	0,4904
0,248534	0,8490
0,249403	1,0779
0,250272	1,2064
0,251141	1,2552
0,252010	1,2418
0,252879	1,1814
0,253748	1,0196
0,254617	0,7047
0,255486	0,3287
0,256355	-0,0632
0,257224	-0,3919
0,258093	-0,6754
0,258962	-0,9656
0,259831	-1,2137
0,260700	-1,3547
0,261569	-1,3666
0,262438	-1,2366
0,263307	-1,0541
0,264176	-0,8560
0,265045	-0,5820
0,265914	-0,2335
0,266783	0,1654
0,267652	0,5429
0,268521	0,8298
0,269390	1,0477
0,270259	1,2091
0,271128	1,3144
0,271997	1,3257
0,272866	1,1878
0,273735	0,9186
0,274604	0,6452
0,275473	0,3510
0,276342	0,0308
0,277211	-0,3366
0,278080	-0,7190
0,278949	-0,9983
0,279818	-1,1609
0,280687	-1,2552
0,281556	-1,2952
0,282425	-1,2818
0,283294	-1,1005
0,284163	-0,7987
0,285032	-0,4837
0,285901	-0,1654
0,286770	0,1413
0,287639	0,4910
0,288508	0,8441
0,289377	1,0846
0,290246	1,2058
0,291115	1,2613
0,291984	1,2696
0,292853	1,2070
0,293722	0,9552
0,294591	0,6259
0,295460	0,2988
0,296329	-0,0037
0,297198	-0,3415
0,298067	-0,7196
0,298936	-1,0038
0,299805	-1,1505
0,300674	-1,2366
0,301543	-1,2830
0,302412	-1,2699
0,303281	-1,0776
0,304150	-0,7874
0,305019	-0,4895
0,305888	-0,1852
0,306757	0,1578
0,307626	0,5423
0,308495	0,8454
0,309364	1,0294
0,310233	1,1603
0,311102	1,2671
0,311971	1,2760
0,312840	1,1103
0,313709	0,8728
0,314578	0,6424
0,315447	0,3436
0,316316	-0,0320
0,317185	-0,4221
0,318054	-0,6864
0,318923	-0,9168
0,319792	-1,1545
0,320661	-1,2900
0,321530	-1,2751
0,322399	-1,1405
0,323268	-1,0248
0,324137	-0,8371
0,325006	-0,5020
0,325875	-0,1065
0,326744	0,2112
0,327613	0,4859
0,328482	0,8203
0,329351	1,0849
0,330220	1,1835
0,331089	1,1972
0,331958	1,2119
0,332827	1,1328
0,333696	0,8731
0,334565	0,5835
0,335434	0,3055
0,336303	-0,0146
0,337172	-0,4062
0,338041	-0,7108
0,338910	-0,9110
0,339779	-1,1206
0,340648	-1,2580
0,341517	-1,2610
0,342386	-1,1222
0,343255	-1,0019
0,344124	-0,8142
0,344993	-0,4697
0,345862	-0,0922
0,346731	0,1950
0,347600	0,4913
0,348469	0,8332
0,349338	1,0401
0,350207	1,1194
0,351076	1,1917
0,351945	1,2143
0,352814	1,0419
0,353683	0,8188
0,354552	0,6040
0,355421	0,2866
0,356290	-0,1083
0,357159	-0,4123
0,358028	-0,6531
0,358897	-0,9717
0,359766	-1,1554
0,360635	-1,2021
0,361504	-1,1966
0,362373	-1,1966
0,363242	-0,9925
0,364111	-0,7144
0,364980	-0,4669
0,365849	-0,1541
0,366718	0,2396
0,367587	0,5090
0,368456	0,7300
0,369325	1,0013
0,370194	1,1371
0,371063	1,1322
0,371932	1,1170
0,372801	1,0486
0,373670	0,7773
0,374539	0,5097
