,ex0,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10,ex11,ex12,ex13,ex14,ex15,ex16,ex17,ex18,ex19,ex20,ex21,ex22,ex23,ex24,ex25,ex26,ex27,ex28,ex29,ex30,ex31,ex32,ex33,ex34,ex35,ex36,ex37,ex38,ex39,ex40,ex41,ex42,ex43,ex44,ex45,ex46,ex47,ex48,ex49,ex50,ex51,ex52,ex53,ex54,ex55,ex56,ex57,ex58,ex59,ex60,ex61,ex62,ex63,ex64,ex65,ex66,ex67,ex68,ex69,ex70,ex71,ex72,ex73,ex74,ex75,ex76,ex77,ex78,ex79,ex80,ex81,ex82,ex83,ex84,ex85,ex86,ex87,ex88,ex89,ex90,ex91,ex92,ex93,ex94,ex95,ex96,ex97,ex98,ex99,time
0,0.49636243555644866,0.5065501177696257,0.5080447782082524,0.4943328191017443,0.5039033170692242,0.485576624866926,0.4998535057925355,0.5015941867848046,0.49453455194505325,0.49691257998462196,0.5083629380267407,0.4965185669879192,0.4913234561553302,0.5025410754678088,0.499643632281591,0.5077452142271389,0.5095596614007126,0.500815848937933,0.4977935160259678,0.49592411333038633,0.4998543466272987,0.5102048474712024,0.49952971281368225,0.4948075148841707,0.5041209750550709,0.5058541898350932,0.49718475487553515,0.506644162852124,0.5063565142026316,0.49575955353543855,0.49625713009610045,0.4944880619090887,0.5129238016843848,0.4925260840079551,0.5102390215722836,0.4888517171231056,0.4937524035828748,0.5031351684915455,0.49565752605197827,0.4970754959591337,0.5030142173317704,0.4998650571841608,0.4906518633547765,0.49296482679580444,0.5049103190589661,0.5045833868158699,0.5074205512921169,0.4988662630554247,0.49608828276450284,0.4907952567922873,0.5004162072279364,0.5046602476938247,0.4915900700513532,0.5013263412952604,0.5074357745482478,0.49951550049422866,0.49840386857898017,0.49962048643582324,0.49521136435780877,0.49617019307712784,0.4975382102057835,0.4972154901177699,0.503003064839868,0.4965598051046804,0.4959036824979923,0.5025680823731661,0.49540157419052755,0.5020327308118623,0.5048566299219102,0.5066309531346639,0.503700422979531,0.4995455467336963,0.5058002361031845,0.49728939310560266,0.5012973754135728,0.4992734877412603,0.4947682250560367,0.5042849844619042,0.49525120396883493,0.4958718910932927,0.49745486079598894,0.501835396077704,0.49633555149282693,0.49781327000922804,0.4978731431661861,0.5042980459244825,0.49966409419298824,0.5066577114690318,0.5025512805192217,0.4924878569057484,0.49784626190176384,0.5017128994646661,0.5012235227406675,0.49976674470537996,0.5021238133923862,0.499123815233377,0.5000767731288752,0.49475680782410697,0.4938439277636633,0.4994193270208196,0.0
1,0.49907252974100896,0.49722207731636114,0.4993897873266479,0.4901397457772262,0.5020459534874117,0.5010570533824691,0.4977308980242338,0.506407530571509,0.49665266763422034,0.4974330574865267,0.49431598621432615,0.5013718533002764,0.4978748041719379,0.5024568112412948,0.498882520713572,0.5006629553862539,0.5014233479672499,0.5080159508462813,0.5033730004466197,0.49705241773840964,0.4920365925846747,0.5003040339271039,0.4959482453881767,0.49554125983007763,0.5029796220192151,0.5049583650535894,0.5063579271078732,0.4940697874647855,0.5042145511446743,0.4947572659111099,0.5145622409673839,0.49451343638002443,0.49954521029737237,0.5046897834680785,0.49690010655573885,0.4950528115528588,0.4969677611530562,0.5067429071991499,0.5055141892000482,0.5038530836540456,0.506941954336173,0.5033589602977097,0.49529977043480355,0.49870357499266954,0.495839647774702,0.5021552204582715,0.5029918629763952,0.4979302511164867,0.4914058684665662,0.49912353216420824,0.49061901836200417,0.49412369590263444,0.4934635179909241,0.49663387148865157,0.4985881092348159,0.5032202538295317,0.5051804089532567,0.49913740625703085,0.49512708196207345,0.4942567401423751,0.5085115349086435,0.5010523687240496,0.4961813186471697,0.5103435927671786,0.5042274215214334,0.5025662142958877,0.4984923356955905,0.4865780550299567,0.49822799720867567,0.498701017780784,0.49852051427664984,0.5014662867606473,0.49881006118419047,0.5061269576725375,0.4996643336841344,0.5073370904861789,0.5010033163753406,0.5004635439666584,0.49531812188707847,0.4930436676065102,0.5002120992720404,0.5045884810575494,0.4998308005692453,0.5048633363612423,0.48669976075318777,0.4989401120142653,0.497279503012177,0.4953633943725383,0.49716047518891765,0.4902250688176646,0.4914781938471762,0.4997155550959694,0.49999164993895634,0.4952086085626003,0.5024803244179378,0.5008170806930116,0.49839164647936623,0.4979999904846008,0.5008574367363376,0.506057662290759,0.050505050505050504
2,0.49330667668463235,0.49013498942043865,0.5007810714031444,0.49126320843719234,0.4990788740449751,0.5067134813735663,0.4974251545133607,0.4926556877369339,0.49303747963087763,0.485741880991403,0.49012682127938245,0.5007285360698487,0.49139226822730114,0.49609679437702164,0.48742962247291927,0.49702994606214684,0.49540697266354283,0.49423626919566466,0.5067352387731239,0.5040296957630644,0.49828979669048395,0.49399912725610334,0.4943409124597196,0.5023537197983596,0.49129914364514105,0.5027577585105304,0.502920472123294,0.4996902350335012,0.49500759530497307,0.5047326031502234,0.4927755495166259,0.4977920074130017,0.4988008566245305,0.4959224759807748,0.4940603925173982,0.49385468380888686,0.491844045739455,0.49972910616127625,0.4873735809939325,0.4945466325546752,0.49640869065316484,0.4888627456742689,0.490521433385975,0.4944120833588388,0.4985930350815957,0.49591681184677155,0.48778424779300383,0.4940775657224156,0.49673327965827246,0.4988902652431833,0.49556653884797885,0.49467846918353403,0.5052948655041347,0.4997393575018096,0.4911896220545647,0.49626297636792727,0.49381106416518644,0.5027375279153755,0.49080130632104374,0.5007926760606296,0.49802124072747483,0.5003633171778724,0.4986672735427591,0.49431504445000857,0.49476468117479394,0.48805566298419195,0.48865242215858096,0.48902733500724177,0.491642758057147,0.4987331722646374,0.48841272109369227,0.48733562458374435,0.5038010993355672,0.503598688601792,0.4949349356343906,0.5013746190830474,0.4947463494841421,0.4977179886908452,0.49691356591658753,0.49324557883705544,0.4962793446177302,0.4973121223778092,0.4951220257659837,0.5014168206209936,0.4907307097048718,0.4937992832333361,0.49567217841094124,0.4971955753797557,0.49921051073386186,0.4880560553109665,0.487517957513365,0.49308490587720616,0.4869209952870485,0.4968129989799056,0.48719143020071115,0.5013677847652743,0.5015090047002498,0.5053769258202332,0.4913478856462587,0.4952565997347227,0.10101010101010101
3,0.48500410283778644,0.49307258559591005,0.48875423556591163,0.49170913860143656,0.4958608512211461,0.49077299521449297,0.4920238164985288,0.48753762637713494,0.49121666623717175,0.48758227265487614,0.4928043934859742,0.48478266331722886,0.490149571037059,0.48902304905900024,0.4856866819834139,0.4913077938279459,0.4881457309344722,0.4893605252867192,0.49473024624754236,0.48247894121900486,0.4889798989219336,0.49876306246945024,0.48610743906087156,0.49040737856619665,0.4922931796831615,0.4912871620844539,0.48444584949387903,0.4884486606061778,0.49909469079483776,0.4956599623634217,0.4870305354215155,0.4900519682237067,0.4882960190063684,0.494190045194911,0.47939525117585,0.49818681779210283,0.48149024194089096,0.49135522837983947,0.48201422687146417,0.4885754409651682,0.4954202987239243,0.4979012976941399,0.4892706299401653,0.48142956781617197,0.49691541321037047,0.49121702021587577,0.48558658683233824,0.4883867503047502,0.4896324117186668,0.4852590889212662,0.4784250120340517,0.4906166059579196,0.489511108255568,0.48577184938714757,0.5013425612147481,0.49003094699810973,0.48949587784068505,0.4918613536450793,0.49277303323822547,0.49178405145344883,0.4853129521609425,0.4878934279456237,0.49448916031941464,0.4922737581944854,0.4913065228730047,0.49188107328573283,0.48605891528297507,0.5004892895330056,0.4944919556236239,0.49570946160422297,0.4835938608015572,0.4898338307109624,0.49555570784804753,0.49821132611463503,0.49271145523756704,0.4910256473745208,0.49220219964580847,0.49500180910851843,0.48565419426852935,0.4925362170466215,0.48985591685269997,0.48167219245666204,0.4851821917521198,0.49012920976243457,0.49549121210269226,0.4808645939984977,0.48684238332600716,0.48613643493063996,0.49115063020806343,0.4968343826409896,0.4931410846429561,0.49247153959051415,0.49225963200114503,0.4982676493890566,0.49451666889434515,0.49389632109638903,0.4933488547427999,0.4974510885974026,0.4890782816240382,0.48685887718199905,0.15151515151515152
4,0.4871197042145592,0.49155169452236347,0.4792748493859089,0.4815032455716115,0.4800230063256269,0.4771602094867116,0.48085217247778256,0.48370920341229984,0.4930053246843293,0.48107425067158727,0.47665869132844235,0.48990229337820684,0.48527140258145596,0.48679931117213265,0.4803371084513176,0.4886229235352068,0.47761335678838873,0.48439750533252873,0.4833574805583086,0.4895123504769735,0.488024948272476,0.4816392024058553,0.49378786541944564,0.48055048389529237,0.4840431358722717,0.4736541297707995,0.483973719796366,0.4825863436403472,0.4794036298313403,0.4835378029120381,0.4741321240433331,0.4809154689635178,0.4845956013827344,0.4876915883896275,0.4775444808023028,0.4837203951400389,0.4839547512959157,0.4811173579634875,0.4827055063530434,0.4830246730914099,0.48558394602646243,0.4848653807585007,0.48053138214854807,0.47762346272394085,0.4909842719646186,0.48028303400913147,0.48410781099164135,0.47955598333068616,0.4705474936228967,0.4821220909205768,0.49578331362786593,0.4818946360392174,0.48605756267643846,0.4758439807402647,0.4948992594005297,0.4822381655045947,0.49308063602239594,0.4820577203374088,0.48580456149885926,0.479786312078027,0.47636223117850174,0.480261585132958,0.4872874024402351,0.4784365949444521,0.4831713977451763,0.4832585197830456,0.4749882568366673,0.4840327494602588,0.48696355580860334,0.4796183198890277,0.47001672437046244,0.48476938346512766,0.48109738408847397,0.49462989393773216,0.48511741917968154,0.48419949304591825,0.48808734641813567,0.49530648683319944,0.4809893042221477,0.4831893956494524,0.4897650097446508,0.4905216551690981,0.48629805291150074,0.4891126295654204,0.4827498754959721,0.473228227413832,0.4819763572872202,0.49119497665482204,0.48363310749457317,0.4825598501620951,0.4915737413348392,0.48732871617896023,0.48577766007828616,0.49656138126741467,0.4860806177049083,0.4830361352856332,0.49014749630602195,0.48161076136826436,0.491080135679827,0.47558600361352876,0.20202020202020202
5,0.4785326790672481,0.46896504132709654,0.4739604408878082,0.4757036124146139,0.47693579471433784,0.47924697480356687,0.47420922425645506,0.47226484241531125,0.4697464440694588,0.48294753611681634,0.47211922866661793,0.4796531365652817,0.47204608464577985,0.47171570937088786,0.4619112425702252,0.478653110827274,0.48082124480811234,0.47994154610755646,0.47900700965477694,0.47687401636816396,0.47971356612361954,0.46975313631462573,0.4885847439902434,0.4778091466717069,0.4895742305379531,0.4765227140319539,0.47362262595306126,0.4685022181107938,0.48872094117018666,0.47079417491758374,0.4814618585072557,0.4673246472960264,0.4752696352715837,0.4763614642603547,0.46691963346915155,0.4764823073829201,0.46385127397257964,0.4756735464918613,0.46867745027088964,0.46602244925793856,0.47806022994212993,0.47172055040040917,0.4815274030982761,0.4662701245821682,0.4848368742579496,0.47565746945709164,0.47715606527299165,0.47219327882742823,0.4756593579564297,0.47618154906989907,0.47221330990954147,0.47545823449390867,0.46427539699306175,0.4693086235011659,0.4752869049702187,0.46826606244241087,0.4781706622102332,0.46340711701572634,0.4758869488513586,0.4692663821903037,0.4687944885171128,0.4589564752923496,0.481514677646659,0.4684841208298532,0.4732673911576415,0.4704064401167491,0.4603579124101129,0.4792011425391801,0.4680240040410896,0.47682810161535943,0.4707850223299549,0.4785028500057551,0.4871503319980809,0.4848085332200244,0.48238185713390713,0.4813918648453872,0.46495683180192215,0.4948661683716141,0.47219905536023277,0.4857607247413467,0.4665393519292169,0.47839521548436104,0.4700264995640682,0.4774976030020819,0.47826576533956916,0.47291799063469125,0.4781179192940766,0.46763621749899303,0.4720219359987408,0.4708978091854972,0.47694139264986757,0.4771394833982789,0.48056985239915906,0.4755176217412842,0.47434018945619516,0.4770262461501978,0.46903328281317985,0.4743328536911608,0.481484478364951,0.46260011324432526,0.25252525252525254
6,0.4627674268152627,0.466576896354559,0.4598265481466625,0.45299669460619546,0.47415152756512646,0.46698177895016457,0.4552840031558077,0.4609220371059329,0.4653666093103167,0.4719593797203042,0.4635587428244349,0.46686743156690863,0.4636629649130241,0.4646966248441807,0.4531126802998338,0.46222797306272284,0.4666752565247619,0.4626664409564532,0.4758600706527511,0.45920390387647725,0.46078154923101483,0.45961544043922953,0.4675676040607367,0.4812579049737741,0.47112474488376815,0.4667954322256046,0.46927926897660843,0.44950805608986133,0.45645564052164816,0.46337519254131637,0.4736716471144966,0.45723386786812775,0.4737091373053859,0.47219799915306143,0.47165055145521406,0.45971515889858644,0.46647466963121337,0.45757223137429043,0.4543506485696274,0.459541676022118,0.4655498443281573,0.4621951651358889,0.47387094169740235,0.4588505375373734,0.46865462969636745,0.4636915491397282,0.45611987811691346,0.4582152516375624,0.4501167109041804,0.4654974515793822,0.4717255182210352,0.4584984162675021,0.4617182118739947,0.45648028495736137,0.4655640489198747,0.4549752270085753,0.46863162932743746,0.4557846117934149,0.46263377561709834,0.45594612748907903,0.46461417012340067,0.4551424068881045,0.46376508502755454,0.46838565223602646,0.47295177032327956,0.47314380294498354,0.4676078814407014,0.4678912760678545,0.4529172738917665,0.45601854000758957,0.45643414326190856,0.4667449525601659,0.47367844905859247,0.465264594580632,0.47156103939851024,0.46580884955476837,0.45892814794923725,0.4794385780922845,0.4610096007857887,0.46397326861536875,0.4528156308215911,0.45993689133876814,0.4529140711046323,0.4661127182446425,0.47305707675130926,0.4730805072272948,0.4604855511306433,0.4636463729034974,0.46949261184469127,0.4624621128720282,0.46864440118805206,0.47559348217600045,0.4610117105689117,0.4671081747737995,0.4542588622741503,0.4620759457314583,0.4622893757138585,0.45852075016530647,0.47126579055774714,0.44214067255514794,0.30303030303030304
7,0.46465136341804025,0.4660606448313432,0.44778479991127323,0.4485178039591656,0.4680023819566442,0.45347385471542706,0.4527099342032324,0.4545343763355733,0.4625875767200887,0.4621760199652344,0.44518225733130284,0.45340505634735206,0.44813348287561006,0.4491900953296433,0.44918805656019545,0.44660052928824534,0.44199603197519943,0.4584349392897715,0.4591117393437035,0.4566816291784992,0.457038162048105,0.44948017502162235,0.45746410107622215,0.46474318259926145,0.46331484154389524,0.4403455561608375,0.4635629966838431,0.44341063435916156,0.46734131050239425,0.45794851257870955,0.4647755260726988,0.4465928539510276,0.45373427241628744,0.4611985601244565,0.45369488706329886,0.4577071957648304,0.44594531213571814,0.45492625678611825,0.4447405159466007,0.44883264672429435,0.45318988949310934,0.44588051852604615,0.4532392846245081,0.4476108862608575,0.46211815889330204,0.454546361361781,0.4509323144387591,0.45022207935340186,0.44604499752253185,0.4498648456887665,0.45388720996621096,0.4543849155999236,0.44075222133077185,0.43608129909105325,0.46221533543389126,0.44970141678152736,0.45330479668664103,0.4448650946988397,0.45305603284475443,0.44409889406858627,0.4598007570306484,0.43098644120147866,0.43891295828000454,0.4503503851011882,0.4550576293983053,0.4561697439377275,0.4366730790950372,0.45656441888451954,0.45063325772210167,0.45075091698059594,0.44069686737477326,0.460357714122569,0.4698900191942023,0.4536471087020678,0.45600011249462086,0.4582165495636979,0.45173329773821125,0.46720476768403263,0.46243619566158684,0.4540526797626809,0.43932329497964134,0.4539769038919494,0.4484728177131595,0.44352548630383426,0.4518935728110418,0.4401554875697164,0.45267907096968973,0.452930294074665,0.4541980954070056,0.4456004845356671,0.4611228986651055,0.45587737535668366,0.46063494707584196,0.461567933997216,0.4423022447813803,0.45228205289394857,0.44971974973665046,0.45015766623967873,0.46122322204528915,0.4266884313976614,0.35353535353535354
8,0.43577878330816405,0.44484804471397943,0.43900439701236427,0.42656502887358316,0.45820990123846606,0.44203031877815013,0.43887071723809,0.43076031779195373,0.44357921535452455,0.44128579519894673,0.44597509671565,0.43833995923312447,0.4411630667746432,0.4328547064920935,0.4285461368447515,0.451480850908917,0.4288380352178045,0.4452998406618744,0.45171126790558647,0.4449359608348408,0.44524288275871393,0.43536995738474815,0.44902213141508024,0.4531552322690834,0.44301048451025343,0.4495339760659034,0.4454085014723158,0.42205607805570944,0.4497000439367943,0.43856085832485153,0.4456756962359936,0.43429814983301374,0.4426988182919493,0.44991702655117394,0.444216094843343,0.4484243454307637,0.4396943767282756,0.4306309281706617,0.432384617320471,0.42976128127671254,0.43432320393034896,0.43417364304710016,0.4501243973215565,0.42600754999448054,0.44401993295949127,0.44164866102917344,0.44047816445114973,0.44333524135505925,0.4212441189128033,0.44817027807907645,0.4460937226749182,0.4367371281630802,0.4358931272580472,0.4200368710603422,0.4596100632290018,0.43512126762948794,0.44530318509427863,0.42981106978095435,0.4260536651746163,0.4302339236826392,0.44525385676603085,0.42281177641262196,0.4454305025857736,0.4480084594885124,0.4396223821462925,0.4433248898930776,0.4286815827173999,0.45290289388157096,0.43932950576024443,0.44240828670127674,0.4366684581595301,0.4427505891789539,0.4492062008896446,0.4421145775826554,0.45128299341165456,0.44395299530178095,0.44085430700769146,0.4648801793902007,0.4513132735150878,0.4420686969179225,0.4252612797638638,0.4416285144087917,0.43454951898309474,0.44514253696369144,0.43184399566628123,0.4311799319335749,0.4355434392374832,0.43393044170353995,0.45290243353686127,0.4265970554486124,0.439406696358905,0.4438944729229512,0.4406449852927227,0.4523638857830795,0.42762622529794075,0.44003681728269517,0.4392413745464757,0.44444824526716625,0.4659277865051232,0.41680611852401445,0.40404040404040403
9,0.42654956284528567,0.4461592399766877,0.4149446934242538,0.4214693875699339,0.44280692568463614,0.4400567235969696,0.43086476129826284,0.4178758763091142,0.44611174194631487,0.43955763134006487,0.41878884164517105,0.4187428506479366,0.42233462860325144,0.423130156948135,0.4110205221655315,0.4350891878763861,0.41422007688739315,0.42696280599681796,0.4291581722034681,0.42781448650369347,0.4222260425738362,0.429747283507659,0.4372404987362652,0.45033129836642594,0.42337903715815156,0.4278267534291765,0.44520081476806583,0.41326333398774523,0.4388935690973674,0.42835033545708856,0.43652964663734883,0.41372316352336747,0.44452787809443484,0.42529332430848704,0.42653169650506834,0.43031324201119425,0.4241629947170624,0.4134963636396809,0.4160313967267701,0.4091658994876926,0.42722911313124057,0.4187987533850203,0.4417851586713995,0.4044884795025912,0.4293950972965379,0.4244823744251167,0.4320777168169825,0.42375230161728195,0.405232622291932,0.42798388340530774,0.42896621692320236,0.41418610248356197,0.41209952032465996,0.4081913297073433,0.45144577721821,0.4184219425536638,0.4263555783856191,0.4109317830700805,0.42578368613568224,0.4132479924747365,0.4320626104054134,0.40024643541953014,0.43814861845211484,0.4396069053945507,0.42856435781458035,0.4249469084630743,0.4186512366560678,0.4282995923832799,0.42599902644123677,0.42266645209066,0.41512421666078775,0.4272272734279345,0.4510270283738372,0.4358537629702397,0.4382582170598876,0.42794917887922196,0.41635354090626603,0.4455447797430254,0.43276167721671394,0.43798350697327204,0.40960792047275263,0.43794888295782314,0.42722667224480876,0.4356358795640599,0.42896895325544054,0.40491849784551653,0.4319844366711138,0.41875507744508966,0.43493328073740434,0.4085144973213465,0.4395791494660767,0.43527042936821303,0.42739559508033076,0.43029232582180177,0.41628852985747844,0.4361514192100263,0.41832476839083554,0.4328067336178963,0.4410755412848697,0.3957938726793175,0.45454545454545453
