0,000869	-0,0119
0,001738	-0,0128
0,002607	-0,0134
0,003476	-0,0134
0,004345	-0,0107
0,005214	-0,0159
0,006083	-0,0122
0,006952	-0,0095
0,007821	-0,0113
0,008690	-0,0137
0,009559	-0,0131
0,010428	-0,0122
0,011297	-0,0122
0,012166	-0,0125
0,013035	-0,0128
0,013904	-0,0131
0,014773	-0,0131
0,015642	-0,0122
0,016511	-0,0104
0,017380	-0,0119
0,018249	-0,0125
0,019118	-0,0134
0,019987	-0,0128
0,020856	-0,0125
0,021725	-0,0128
0,022594	-0,0156
0,023463	-0,0128
0,024332	-0,0140
0,025201	-0,0162
0,026070	-0,0134
0,026939	-0,0143
0,027808	-0,0110
0,028677	0,1022
0,029546	0,3027
0,030415	0,5185
0,031284	0,7431
0,032153	0,9589
0,033022	1,1203
0,033891	1,2180
0,034760	1,2455
0,035629	1,1966
0,036498	1,0697
0,037367	0,8731
0,038236	0,6171
0,039105	0,3330
0,039974	0,0369
0,040843	-0,2518
0,041712	-0,5219
0,042581	-0,7428
0,043450	-0,9043
0,044319	-1,0013
0,045188	-1,0263
0,046057	-0,9699
0,046926	-0,8490
0,047795	-0,6503
0,048664	-0,4062
0,049533	-0,1303
0,050402	0,1505
0,051271	0,4270
0,052140	0,6772
0,053009	0,8753
0,053878	1,0089
0,054747	1,0736
0,055616	1,0578
0,056485	0,9638
0,057354	0,7987
0,058223	0,5655
0,059092	0,3006
0,059961	0,0171
0,060830	-0,2634
0,061699	-0,5322
0,062568	-0,7578
0,063437	-0,9207
0,064306	-1,0141
0,065175	-1,0367
0,066044	-0,9757
0,066913	-0,8475
0,067782	-0,6583
0,068651	-0,4169
0,069520	-0,1413
0,070389	0,1395
0,071258	0,4141
0,072127	0,6589
0,072996	0,8481
0,073865	0,9760
0,074734	1,0331
0,075603	1,0175
0,076472	0,9293
0,077341	0,7685
0,078210	0,5521
0,079079	0,2896
0,079948	0,0101
0,080817	-0,2680
0,081686	-0,5329
0,082555	-0,7495
0,083424	-0,9085
0,084293	-0,9967
